,p_match,inns,bat,p_bat,team_bat,bowl,p_bowl,team_bowl,ball,ball_id,outcome,score,out,dismissal,p_out,over,noball,wide,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,inns_runs_rem,inns_balls_rem,inns_rr,inns_rrr,target,max_balls,date,year,ground,country,winner,toss,competition,bat_hand,bowl_style,bowl_kind,batruns,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob
133908,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,2,9.02,no run,0,False,,1070173,10,0,0,0,0,40,22,0.2,0,0,84,1,56,114.0,64,9.0,10.68,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,138,200,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,COVER_DRIVE,1.0,200,47.54
133909,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,3,9.03,run,1,False,,1070173,10,0,0,0,0,41,23,0.3,0,1,85,1,57,113.0,63,8.94,10.76,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,119,204,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PUSH,1.0,199,46.19
133910,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,6,9.06,no run,0,False,,1070173,10,0,0,0,0,41,24,1.0,0,6,90,1,60,108.0,60,9.0,10.8,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,SHORT,LEFT_ALONE,1.0,199,48.23
133911,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,1,11.01,run,2,False,,1070173,12,0,0,0,0,49,28,1.1,0,8,104,1,67,94.0,53,9.31,10.64,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,2,1,2,True,322,192,3,OUTSIDE_OFFSTUMP,FULL,FLICK,1.0,205,62.34
133912,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,2,11.02,run,1,False,,1070173,12,0,0,0,0,50,29,1.2,0,9,105,1,68,93.0,52,9.26,10.73,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,195,324,4,OUTSIDE_OFFSTUMP,FULL,STRAIGHT_DRIVE,1.0,204,61.07
133913,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,4,11.04,run,2,False,,1070173,12,0,0,0,0,52,30,1.4,0,11,108,1,70,90.0,50,9.25,10.8,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,2,1,2,True,36,136,7,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,0.0,203,60.54
133914,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,5,11.05,no run,0,False,,1070173,12,0,0,0,0,52,31,1.5,0,11,108,1,71,90.0,49,9.12,11.02,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,128,201,6,OUTSIDE_OFFSTUMP,SHORT,PULL,0.0,199,53.61
133915,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,6,11.06,run,1,False,,1070173,12,0,0,0,0,53,32,2.0,0,12,109,1,72,89.0,48,9.08,11.12,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,295,263,3,OUTSIDE_OFFSTUMP,SHORT,PULL,1.0,197,51.13
133916,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,1,15.01,wide,1,False,,1070173,16,0,1,0,0,71,40,2.0,0,13,149,2,90,49.0,30,9.93,9.8,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,0,0,1,True,0,0,0,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,,207,85.86
133917,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,2,15.02,run,1,False,,1070173,16,0,0,0,0,72,41,2.1,0,14,150,2,91,48.0,29,9.89,9.93,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,44,223,6,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,206,85.14
133918,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,2,18.02,wide,1,False,,1070173,19,0,1,0,0,91,48,3.1,1,20,181,4,109,17.0,11,9.96,9.27,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,0,0,1,True,0,0,0,DOWN_LEG,FULL,FLICK,,202,91.42
133919,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,3,18.03,six,6,False,,1070173,19,0,0,0,0,97,49,3.2,1,26,187,4,110,11.0,10,10.2,6.6,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,6,1,6,True,349,115,2,ON_THE_STUMPS,FULL_TOSS,PULL,1.0,206,97.88
133920,1359544,2,Shubman Gill,1070173,Gujarat Titans,Harshal Patel,390481,Royal Challengers Bangalore,4,18.04,run,1,False,,1070173,19,0,0,0,0,98,50,3.3,1,27,188,4,111,10.0,9,10.16,6.66,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,330,197,3,OUTSIDE_OFFSTUMP,SHORT,PULL,1.0,205,97.93
133933,1359544,2,Shubman Gill,1070173,Gujarat Titans,Michael Bracewell,326968,Royal Challengers Bangalore,1,12.01,run,2,False,,1070173,13,0,0,0,0,55,33,0.1,0,2,111,1,73,87.0,47,9.12,11.1,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,2,1,2,True,318,208,3,ON_THE_STUMPS,GOOD_LENGTH,PULL,1.0,196,50.37
133934,1359544,2,Shubman Gill,1070173,Gujarat Titans,Michael Bracewell,326968,Royal Challengers Bangalore,2,12.02,run,2,False,,1070173,13,0,0,0,0,57,34,0.2,0,4,113,1,74,85.0,46,9.16,11.08,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,2,1,2,True,146,35,8,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,195,49.55
133935,1359544,2,Shubman Gill,1070173,Gujarat Titans,Michael Bracewell,326968,Royal Challengers Bangalore,3,12.03,no run,0,False,,1070173,13,0,0,0,0,57,35,0.3,0,4,113,1,75,85.0,45,9.04,11.33,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,YORKER,REVERSE_SWEEP,0.0,193,44.98
133936,1359544,2,Shubman Gill,1070173,Gujarat Titans,Michael Bracewell,326968,Royal Challengers Bangalore,4,12.04,six,6,False,,1070173,13,0,0,0,0,63,36,0.4,0,10,119,1,76,79.0,44,9.39,10.77,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,6,1,6,True,300,41,1,DOWN_LEG,FULL,FLICK,1.0,199,59.94
133937,1359544,2,Shubman Gill,1070173,Gujarat Titans,Michael Bracewell,326968,Royal Challengers Bangalore,5,12.05,no run,0,False,,1070173,13,0,0,0,0,63,37,0.5,0,10,119,1,77,79.0,43,9.27,11.02,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,0,1,0,True,0,0,0,WIDE_OUTSIDE_OFFSTUMP,FULL,REVERSE_SWEEP,0.0,198,57.03
133938,1359544,2,Shubman Gill,1070173,Gujarat Titans,Michael Bracewell,326968,Royal Challengers Bangalore,6,12.06,six,6,False,,1070173,13,0,0,0,0,69,38,1.0,0,16,125,1,78,73.0,42,9.61,10.42,198.0,120,2023-05-21,2023,"M Chinnaswamy Stadium, Bengaluru",India,Gujarat Titans,Gujarat Titans,IPL,RHB,OB,spin bowler,6,1,6,True,306,333,4,OUTSIDE_OFFSTUMP,FULL,SLOG_SWEEP,1.0,204,73.31
134068,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,2,0.02,no run,0,False,,1070173,1,0,0,0,0,0,1,0.2,0,1,1,0,2,172.0,118,3.0,8.74,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,148,176,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,DEFENDED,1.0,168,45.01
134069,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,3,0.03,run,1,False,,1070173,1,0,0,0,0,1,2,0.3,0,2,2,0,3,171.0,117,4.0,8.76,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,298,210,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,168,45.15
134070,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,1,2.01,six,6,False,,1070173,3,0,0,0,0,8,5,1.1,0,9,15,0,13,158.0,107,6.92,8.85,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,6,1,6,True,344,69,2,ON_THE_STUMPS,FULL,FLICK,1.0,166,46.76
134071,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,2,2.02,leg bye,1,False,,1070173,3,0,0,0,1,8,6,1.2,0,9,16,0,14,157.0,106,6.85,8.88,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,0.0,167,47.47
134072,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,4,2.04,run,1,False,,1070173,3,0,0,0,0,9,7,1.4,0,11,18,0,16,155.0,104,6.75,8.94,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,105,198,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,166,46.78
134073,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,2,4.02,run,1,False,,1070173,5,0,0,0,0,15,12,2.2,1,17,34,1,26,139.0,94,7.84,8.87,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,115,238,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,174,49.76
134074,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,4,4.04,no run,0,False,,1070173,5,0,0,0,0,15,13,2.4,1,18,35,1,28,138.0,92,7.5,9.0,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,251,210,3,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,173,48.34
134075,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,5,4.05,no run,0,False,,1070173,5,0,0,0,0,15,14,2.5,1,18,35,1,29,138.0,91,7.24,9.09,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,168,211,5,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,171,46.03
134076,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,6,4.06,four,4,False,,1070173,5,0,0,0,0,19,15,3.0,1,22,39,1,30,134.0,90,7.8,8.93,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,4,1,4,True,330,323,4,,,PULL,1.0,174,50.54
134077,1370350,2,Shubman Gill,1070173,Gujarat Titans,Deepak Chahar,447261,Chennai Super Kings,1,13.01,out,0,True,caught,1070173,14,0,0,0,0,42,38,3.1,2,22,88,5,79,85.0,41,6.68,12.43,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,303,79,2,OUTSIDE_OFFSTUMP,SHORT,HOOK,0.0,159,9.82
134092,1370350,2,Shubman Gill,1070173,Gujarat Titans,Tushar Deshpande,822553,Chennai Super Kings,4,1.04,no run,0,False,,1070173,2,0,0,0,0,1,3,0.4,0,1,4,0,10,169.0,110,2.4,9.21,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,130,187,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,159,37.8
134093,1370350,2,Shubman Gill,1070173,Gujarat Titans,Tushar Deshpande,822553,Chennai Super Kings,5,1.05,run,1,False,,1070173,2,0,0,0,0,2,4,0.5,0,2,5,0,11,168.0,109,2.72,9.24,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,245,252,4,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,0.0,158,37.25
134094,1370350,2,Shubman Gill,1070173,Gujarat Titans,Tushar Deshpande,822553,Chennai Super Kings,1,3.01,no run,0,False,,1070173,4,0,0,0,0,9,8,1.1,0,6,22,1,19,151.0,101,6.94,8.97,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,142,204,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,166,40.82
134095,1370350,2,Shubman Gill,1070173,Gujarat Titans,Tushar Deshpande,822553,Chennai Super Kings,2,3.02,run,1,False,,1070173,4,0,0,0,0,10,9,1.2,0,7,23,1,20,150.0,100,6.9,9.0,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,1,1,1,True,213,198,3,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,164,39.35
134096,1370350,2,Shubman Gill,1070173,Gujarat Titans,Tushar Deshpande,822553,Chennai Super Kings,5,3.05,four,4,False,,1070173,4,0,0,0,0,14,10,1.5,0,16,32,1,23,141.0,97,8.34,8.72,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,4,1,4,True,347,261,3,ON_THE_STUMPS,FULL,FLICK,1.0,169,46.59
134097,1370350,2,Shubman Gill,1070173,Gujarat Titans,Tushar Deshpande,822553,Chennai Super Kings,6,3.06,no run,0,False,,1070173,4,0,0,0,0,14,11,2.0,0,16,32,1,24,141.0,96,8.0,8.81,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RM,pace bowler,0,1,0,True,175,193,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,175,50.46
134114,1370350,2,Shubman Gill,1070173,Gujarat Titans,Maheesh Theekshana,1138316,Chennai Super Kings,2,5.02,no run,0,False,,1070173,6,0,0,0,0,19,16,0.2,0,1,40,1,32,133.0,88,7.5,9.06,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,OB,spin bowler,0,1,0,True,170,200,5,ON_THE_STUMPS,FULL,DEFENDED,1.0,176,51.52
134115,1370350,2,Shubman Gill,1070173,Gujarat Titans,Maheesh Theekshana,1138316,Chennai Super Kings,3,5.03,run,1,False,,1070173,6,0,0,0,0,20,17,0.3,0,2,41,1,33,132.0,87,7.45,9.1,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,OB,spin bowler,1,1,1,True,120,243,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,176,51.52
134116,1370350,2,Shubman Gill,1070173,Gujarat Titans,Maheesh Theekshana,1138316,Chennai Super Kings,1,7.01,run,1,False,,1070173,8,0,0,0,0,26,24,1.1,1,3,47,2,43,126.0,77,6.55,9.81,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,OB,spin bowler,1,1,1,True,232,309,4,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,157,26.27
134117,1370350,2,Shubman Gill,1070173,Gujarat Titans,Maheesh Theekshana,1138316,Chennai Super Kings,4,7.04,run,1,False,,1070173,8,0,0,0,0,27,25,1.4,1,7,51,2,46,122.0,74,6.65,9.89,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,OB,spin bowler,1,1,1,True,237,130,2,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,158,27.05
134118,1370350,2,Shubman Gill,1070173,Gujarat Titans,Maheesh Theekshana,1138316,Chennai Super Kings,6,9.06,run,2,False,,1070173,10,0,0,0,0,34,29,3.0,1,21,72,2,60,101.0,60,7.2,10.1,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,OB,spin bowler,2,1,2,True,30,194,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,178,52.78
134138,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,1,6.01,four,4,False,,1070173,7,0,0,0,0,24,18,0.1,0,4,45,2,37,128.0,83,7.29,9.25,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,4,1,4,True,20,115,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,166,36.61
134139,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,2,6.02,no run,0,False,,1070173,7,0,0,0,0,24,19,0.2,0,4,45,2,38,128.0,82,7.1,9.36,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,0,1,0,True,200,186,4,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,167,36.83
134140,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,3,6.03,no run,0,False,,1070173,7,0,0,0,0,24,20,0.3,0,4,45,2,39,128.0,81,6.92,9.48,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,0,1,0,True,123,192,6,ON_THE_STUMPS,FULL,COVER_DRIVE,1.0,163,32.7
134141,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,4,6.04,no run,0,False,,1070173,7,0,0,0,0,24,21,0.4,0,4,45,2,40,128.0,80,6.75,9.6,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,1.0,161,30.35
134142,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,5,6.05,no run,0,False,,1070173,7,0,0,0,0,24,22,0.5,0,4,45,2,41,128.0,79,6.58,9.72,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,0,1,0,True,116,143,7,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,159,28.05
134143,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,6,6.06,run,1,False,,1070173,7,0,0,0,0,25,23,1.0,0,5,46,2,42,127.0,78,6.57,9.76,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,1,1,1,True,274,211,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,157,26.45
134144,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,2,8.02,run,1,False,,1070173,9,0,0,0,0,28,26,1.2,0,7,54,2,50,119.0,70,6.48,10.2,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,1,1,1,True,263,187,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,156,24.62
134145,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,5,8.05,no run,0,False,,1070173,9,0,0,0,0,28,27,1.5,0,8,55,2,53,118.0,67,6.22,10.56,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,0,1,0,True,136,210,5,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,1.0,153,20.67
134146,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,6,8.06,four,4,False,,1070173,9,0,0,0,0,32,28,2.0,0,12,59,2,54,114.0,66,6.55,10.36,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,4,1,4,True,356,216,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,SWEEP_SHOT,1.0,156,24.76
134147,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,5,10.05,run,1,False,,1070173,11,0,0,0,0,35,30,2.5,1,14,74,3,65,99.0,55,6.83,10.8,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,1,1,1,True,41,226,6,ON_THE_STUMPS,FULL,COVER_DRIVE,1.0,171,35.39
134148,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,2,12.02,run,1,False,,1070173,13,0,0,0,0,41,36,3.2,1,16,86,3,74,87.0,46,6.97,11.34,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,1,1,1,True,132,182,6,ON_THE_STUMPS,GOOD_LENGTH,DAB,1.0,164,26.09
134149,1370350,2,Shubman Gill,1070173,Gujarat Titans,Ravindra Jadeja,234675,Chennai Super Kings,4,12.04,run,1,False,,1070173,13,0,0,0,0,42,37,3.4,1,18,88,3,76,85.0,44,6.94,11.59,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,SLA,spin bowler,1,1,1,True,32,228,6,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,162,22.79
134162,1370350,2,Shubman Gill,1070173,Gujarat Titans,Matheesha Pathirana,1194795,Chennai Super Kings,1,11.01,wide,1,False,,1070173,12,0,1,0,0,35,30,0.0,0,1,75,3,66,98.0,54,6.81,10.88,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RF,pace bowler,0,0,1,True,0,0,0,WIDE_OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,,169,33.05
134163,1370350,2,Shubman Gill,1070173,Gujarat Titans,Matheesha Pathirana,1194795,Chennai Super Kings,2,11.02,run,1,False,,1070173,12,0,0,0,0,36,31,0.1,0,2,76,3,67,97.0,53,6.8,10.98,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RF,pace bowler,1,1,1,True,158,252,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,168,31.42
134164,1370350,2,Shubman Gill,1070173,Gujarat Titans,Matheesha Pathirana,1194795,Chennai Super Kings,5,11.05,no run,0,False,,1070173,12,0,0,0,0,36,32,0.3,0,4,78,3,69,95.0,51,6.78,11.17,173.0,120,2023-05-23,2023,"MA Chidambaram Stadium, Chepauk, Chennai",India,Chennai Super Kings,Gujarat Titans,IPL,RHB,RF,pace bowler,0,1,0,True,118,140,7,OUTSIDE_OFFSTUMP,SHORT,CUT_SHOT,1.0,170,33.6
