1s,2s,3s,4s,5s,6s,ball,ball_id,balls,bat,bat_hand,bowl,bowl_category,bowl_kind,bowl_style,bowler_dismissed?,control,country,date,dismissal,dots,ground,Index,inns,inns_number,length,line,noball,opposition,outs,over,phase,runs,shot,team,wide,year
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Chris Jordan,RAP,pace bowler,RFM,0,1,United Arab Emirates,10/10/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",538,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,5,PP,0,DEFENDED,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Chris Morris,RAP,pace bowler,RFM,0,1,India,4/24/2021,"",1,"Wankhede Stadium, Mumbai",827,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,5,PP,0,COVER_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Dale Steyn,RAP,pace bowler,RF,0,1,India,4/19/2019,"",1,"Eden Gardens, Kolkata",250,1,2,FULL,ON_THE_STUMPS,0,Royal Challengers Bangalore,0,5,PP,0,ON_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Harshal Patel,RAP,pace bowler,RM,0,1,India,4/21/2024,"",1,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2326,1,2,FULL,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,5,PP,0,ON_DRIVE,Gujarat Titans,0,2024
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Jason Behrendorff,LAP,pace bowler,LFM,0,0,India,5/26/2023,"",1,"Narendra Modi Stadium, Ahmedabad",2067,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,5,PP,0,CUT_SHOT,Gujarat Titans,0,2023
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Jaydev Unadkat,LAP,pace bowler,LM,0,1,United Arab Emirates,9/30/2020,"",1,Dubai International Cricket Stadium,472,1,1,FULL,ON_THE_STUMPS,0,Rajasthan Royals,0,5,PP,0,DEFENDED,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Kagiso Rabada,RAP,pace bowler,RF,0,1,United Arab Emirates,10/13/2021,"",1,Sharjah Cricket Stadium,1100,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,5,PP,0,FLICK,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Lungi Ngidi,RAP,pace bowler,RFM,0,1,United Arab Emirates,10/29/2020,"",1,Dubai International Cricket Stadium,737,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,5,PP,0,PUSH,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Marco Jansen,LAP,pace bowler,LF,0,1,India,4/27/2022,"",1,"Wankhede Stadium, Mumbai",1337,1,2,FULL,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,5,PP,0,ON_DRIVE,Gujarat Titans,0,2022
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Riley Meredith,RAP,pace bowler,RF,0,1,India,4/25/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1731,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,5,PP,0,FLICK,Gujarat Titans,0,2023
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,0,United Arab Emirates,10/15/2021,"",1,Dubai International Cricket Stadium,1150,1,2,YORKER,ON_THE_STUMPS,0,Chennai Super Kings,0,5,PP,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,0,United Arab Emirates,10/7/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",527,1,1,FULL,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,5,PP,0,COVER_DRIVE,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,4.01,1,Shubman Gill,RHB,T Natarajan,LAP,pace bowler,LM,0,1,United Arab Emirates,9/26/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",408,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,5,PP,0,FLICK,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,5.01,0,Shubman Gill,RHB,Harshal Patel,RAP,pace bowler,RM,0,1,United Arab Emirates,10/3/2020,"",0,Sharjah Cricket Stadium,508,1,2,FULL_TOSS,DOWN_LEG,0,Delhi Capitals,0,6,PP,0,LEFT_ALONE,Kolkata Knight Riders,1,2020
0,0,0,0,0,0,1,5.01,0,Shubman Gill,RHB,Mohammed Siraj,RAP,pace bowler,RMF,0,0,India,4/30/2022,"",0,"Brabourne Stadium, Mumbai",1367,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Royal Challengers Bangalore,0,6,PP,0,LEG_GLANCE,Gujarat Titans,1,2022
0,0,0,0,0,0,1,5.01,0,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,0,India,5/24/2022,"",0,"Eden Gardens, Kolkata",1504,1,2,FULL,ON_THE_STUMPS,0,Rajasthan Royals,0,6,PP,0,SWEEP_SHOT,Gujarat Titans,1,2022
0,0,0,0,0,0,1,5.01,0,Shubman Gill,RHB,Tom Curran,RAP,pace bowler,RFM,0,1,United Arab Emirates,9/30/2020,"",0,Dubai International Cricket Stadium,474,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,6,PP,0,LEFT_ALONE,Kolkata Knight Riders,1,2020
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Axar Patel,SLA,spin bowler,SLA,0,1,India,4/12/2019,"",1,"Eden Gardens, Kolkata",196,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,6,PP,0,ON_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Chris Jordan,RAP,pace bowler,RFM,0,1,India,5/26/2023,"",1,"Narendra Modi Stadium, Ahmedabad",2071,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,6,PP,0,COVER_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Dushmantha Chameera,RAP,pace bowler,RF,0,1,India,5/10/2022,"",1,"Maharashtra Cricket Association Stadium, Pune",1432,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,6,PP,0,DEFENDED,Gujarat Titans,0,2022
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Khaleel Ahmed,LAP,pace bowler,LM,0,1,United Arab Emirates,9/26/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",410,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,6,PP,0,DEFENDED,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Mitchell Santner,SLA,spin bowler,SLA,0,1,India,5/15/2022,"",1,"Wankhede Stadium, Mumbai",1478,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,0,6,PP,0,FLICK,Gujarat Titans,0,2022
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,0,India,4/4/2024,"",1,"Narendra Modi Stadium, Ahmedabad",2204,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,6,PP,0,FLICK,Gujarat Titans,0,2024
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Shane Watson,RAP,pace bowler,RFM,0,1,India,5/3/2018,"",1,"Eden Gardens, Kolkata",56,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,6,PP,0,ON_DRIVE,Kolkata Knight Riders,0,2018
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Varun Chakravarthy,RWS,spin bowler,LBG,0,1,India,4/29/2023,"",1,"Eden Gardens, Kolkata",1778,1,2,FULL,OUTSIDE_OFFSTUMP,0,Kolkata Knight Riders,0,6,PP,0,ON_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,India,5/29/2022,"",1,"Narendra Modi Stadium, Ahmedabad",1524,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,6,PP,0,DEFENDED,Gujarat Titans,0,2022
0,0,0,0,0,0,1,5.01,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,United Arab Emirates,9/20/2021,"",1,"Zayed Cricket Stadium, Abu Dhabi",898,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,6,PP,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,6.01,1,Shubman Gill,RHB,Amit Mishra,RWS,spin bowler,LB,0,0,United Arab Emirates,10/3/2020,"",1,Sharjah Cricket Stadium,511,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,7,Middle,0,FLICK,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,6.01,1,Shubman Gill,RHB,Hardik Pandya,RAP,pace bowler,RMF,1,0,India,5/5/2019,leg before wicket,1,"Wankhede Stadium, Mumbai",384,1,1,FULL,OUTSIDE_OFFSTUMP,0,Mumbai Indians,1,7,Middle,0,FLICK,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,6.01,1,Shubman Gill,RHB,Harpreet Brar,SLA,spin bowler,SLA,0,1,India,4/4/2024,"",1,"Narendra Modi Stadium, Ahmedabad",2205,1,1,FULL,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,7,Middle,0,COVER_DRIVE,Gujarat Titans,0,2024
0,0,0,0,0,0,1,6.01,1,Shubman Gill,RHB,Kumar Kartikeya,LAS,spin bowler,SLA/LWS,0,1,India,5/6/2022,"",1,"Brabourne Stadium, Mumbai",1398,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Mumbai Indians,0,7,Middle,0,DEFENDED,Gujarat Titans,0,2022
0,0,0,0,0,0,1,6.01,1,Shubman Gill,RHB,Scott Kuggeleijn,RAP,pace bowler,RFM,0,1,India,4/9/2019,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",173,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,7,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,6.01,1,Shubman Gill,RHB,Suyash Sharma,RWS,spin bowler,LBG,0,0,India,4/29/2023,"",1,"Eden Gardens, Kolkata",1781,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Kolkata Knight Riders,0,7,Middle,0,LEG_GLANCE,Gujarat Titans,0,2023
0,0,0,0,0,0,1,6.01,1,Shubman Gill,RHB,Vijay Shankar,RAP,pace bowler,RM,0,1,United Arab Emirates,10/18/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",649,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,7,Middle,0,DAB,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Kartik Tyagi,RAP,pace bowler,RF,0,0,United Arab Emirates,11/1/2020,"",1,Dubai International Cricket Stadium,764,1,1,FULL,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,8,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Matheesha Pathirana,RAP,pace bowler,RM,1,0,India,5/15/2022,leg before wicket,1,"Wankhede Stadium, Mumbai",1487,1,2,FULL,ON_THE_STUMPS,0,Chennai Super Kings,1,8,Middle,0,FLICK,Gujarat Titans,0,2022
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Mitchell Santner,SLA,spin bowler,SLA,0,1,India,3/31/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1574,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,0,8,Middle,0,DEFENDED,Gujarat Titans,0,2023
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Rahul Chahar,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/16/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",626,1,1,FULL,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,8,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Rashid Khan,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/18/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",655,1,1,FULL,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,8,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Ravindra Jadeja,SLA,spin bowler,SLA,0,1,United Arab Emirates,10/15/2021,"",1,Dubai International Cricket Stadium,1159,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,8,Middle,0,STRAIGHT_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Siddarth Kaul,RAP,pace bowler,RM,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,993,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,8,Middle,0,ON_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Wanindu Hasaranga de Silva,RWS,spin bowler,LB,0,0,United Arab Emirates,9/20/2021,"",1,"Zayed Cricket Stadium, Abu Dhabi",908,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Royal Challengers Bangalore,0,8,Middle,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Wanindu Hasaranga de Silva,RWS,spin bowler,LB,0,1,India,4/30/2022,"",1,"Brabourne Stadium, Mumbai",1372,1,2,FULL,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,8,Middle,0,DEFENDED,Gujarat Titans,0,2022
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,India,5/29/2022,"",1,"Narendra Modi Stadium, Ahmedabad",1531,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,8,Middle,0,PUSH,Gujarat Titans,0,2022
0,0,0,0,0,0,1,7.01,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,India,5/5/2023,"",1,"Sawai Mansingh Stadium, Jaipur",1829,1,2,FULL,ON_THE_STUMPS,0,Rajasthan Royals,0,8,Middle,0,COVER_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,1,8.01,1,Shubman Gill,RHB,Amit Mishra,RWS,spin bowler,LB,1,0,United Arab Emirates,10/3/2020,caught,1,Sharjah Cricket Stadium,516,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,1,9,Middle,0,SLOG_SWEEP,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,8.01,1,Shubman Gill,RHB,Barinder Sran,LAP,pace bowler,LM,0,1,India,4/28/2019,"",1,"Eden Gardens, Kolkata",296,1,1,FULL,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,9,Middle,0,ON_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,8.01,1,Shubman Gill,RHB,Fazalhaq Farooqi,LAP,pace bowler,LFM,0,1,India,5/15/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1926,1,1,SHORT,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,9,Middle,0,LEFT_ALONE,Gujarat Titans,0,2023
0,0,0,0,0,0,1,8.01,1,Shubman Gill,RHB,Shreyas Gopal,RWS,spin bowler,LB,0,0,United Arab Emirates,9/30/2020,"",1,Dubai International Cricket Stadium,482,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,9,Middle,0,CUT_SHOT,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,8.01,1,Shubman Gill,RHB,Suyash Sharma,RWS,spin bowler,LBG,0,1,India,4/29/2023,"",1,"Eden Gardens, Kolkata",1789,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Kolkata Knight Riders,0,9,Middle,0,DEFENDED,Gujarat Titans,0,2023
0,0,0,0,0,0,1,9.01,1,Shubman Gill,RHB,Harpreet Brar,SLA,spin bowler,SLA,0,0,India,4/13/2023,"",1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1661,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,10,Middle,0,CUT_SHOT,Gujarat Titans,0,2023
0,0,0,0,0,0,1,9.01,1,Shubman Gill,RHB,Harshal Patel,RAP,pace bowler,RM,0,0,India,5/21/2023,"",1,"M Chinnaswamy Stadium, Bengaluru",1979,1,2,FULL,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,10,Middle,0,FLICK,Gujarat Titans,0,2023
0,0,0,0,0,0,1,9.01,1,Shubman Gill,RHB,Mayank Markande,RWS,spin bowler,LB,1,0,India,3/31/2024,caught,1,"Narendra Modi Stadium, Ahmedabad",2194,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,1,10,Middle,0,ON_DRIVE,Gujarat Titans,0,2024
0,0,0,0,0,0,1,9.01,1,Shubman Gill,RHB,Siddarth Kaul,RAP,pace bowler,RM,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,998,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,10,Middle,0,CUT_SHOT,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,9.01,1,Shubman Gill,RHB,Suyash Sharma,RWS,spin bowler,LBG,0,1,India,4/9/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1630,1,1,FULL,OUTSIDE_OFFSTUMP,0,Kolkata Knight Riders,0,10,Middle,0,STEERED,Gujarat Titans,0,2023
0,0,0,0,0,0,1,9.01,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,1,0,United Arab Emirates,9/20/2021,caught,1,"Zayed Cricket Stadium, Abu Dhabi",917,1,2,FULL,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,1,10,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,10.01,1,Shubman Gill,RHB,Chris Jordan,RAP,pace bowler,RFM,0,0,United Arab Emirates,10/26/2020,"",1,Sharjah Cricket Stadium,710,1,1,YORKER,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,11,Middle,0,PUSH,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,10.01,1,Shubman Gill,RHB,Imran Tahir,RWS,spin bowler,LBG,1,0,India,4/9/2019,stumped,1,"MA Chidambaram Stadium, Chepauk, Chennai",183,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,1,11,Middle,0,FLICK,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,10.01,1,Shubman Gill,RHB,Ishant Sharma,RAP,pace bowler,RFM,0,0,India,4/12/2019,"",1,"Eden Gardens, Kolkata",211,1,1,FULL,DOWN_LEG,0,Delhi Capitals,0,11,Middle,0,LEG_GLANCE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,10.01,1,Shubman Gill,RHB,Kagiso Rabada,RAP,pace bowler,RF,0,1,United Arab Emirates,9/28/2021,"",1,Sharjah Cricket Stadium,959,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,11,Middle,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,10.01,1,Shubman Gill,RHB,Marco Jansen,LAP,pace bowler,LMF,0,1,India,5/15/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1932,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,11,Middle,0,PUSH,Gujarat Titans,0,2023
0,0,0,0,0,0,1,11.01,0,Shubman Gill,RHB,Matheesha Pathirana,RAP,pace bowler,RF,0,0,India,5/23/2023,"",0,"MA Chidambaram Stadium, Chepauk, Chennai",2045,1,2,SHORT_OF_A_GOOD_LENGTH,WIDE_OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,12,Middle,0,LEFT_ALONE,Gujarat Titans,1,2023
0,0,0,0,0,0,1,11.01,1,Shubman Gill,RHB,Harbhajan Singh,RAO,spin bowler,OB,0,0,India,5/3/2018,"",1,"Eden Gardens, Kolkata",71,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,12,Middle,0,FLICK,Kolkata Knight Riders,0,2018
0,0,0,0,0,0,1,11.01,1,Shubman Gill,RHB,Jofra Archer,RAP,pace bowler,RF,1,0,United Arab Emirates,9/30/2020,caught,1,Dubai International Cricket Stadium,493,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,1,12,Middle,0,FLICK,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,11.01,1,Shubman Gill,RHB,Kumar Kartikeya,LAS,spin bowler,SLA/LWS,1,0,India,4/25/2023,caught,1,"Narendra Modi Stadium, Ahmedabad",1759,1,1,FULL,ON_THE_STUMPS,0,Mumbai Indians,1,12,Middle,0,ON_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,1,11.01,1,Shubman Gill,RHB,Mujeeb Ur Rahman,RAO,spin bowler,OB,0,1,United Arab Emirates,10/10/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",558,1,1,FULL,ON_THE_STUMPS,0,Punjab Kings,0,12,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,11.01,1,Shubman Gill,RHB,Sikandar Raza,RAS,spin bowler,OB/LB,0,1,India,4/4/2024,"",1,"Narendra Modi Stadium, Ahmedabad",2216,1,1,FULL,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,12,Middle,0,DEFENDED,Gujarat Titans,0,2024
0,0,0,0,0,0,1,12.01,1,Shubman Gill,RHB,Dwayne Bravo,RAP,pace bowler,RM,0,0,India,5/3/2018,"",1,"Eden Gardens, Kolkata",74,1,2,FULL,ON_THE_STUMPS,0,Chennai Super Kings,0,13,Middle,0,ON_DRIVE,Kolkata Knight Riders,0,2018
0,0,0,0,0,0,1,12.01,1,Shubman Gill,RHB,Hardik Pandya,RAP,pace bowler,RMF,0,0,India,4/28/2019,"",1,"Eden Gardens, Kolkata",309,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,13,Middle,0,CUT_SHOT,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,12.01,1,Shubman Gill,RHB,Harpreet Brar,SLA,spin bowler,SLA,0,1,India,4/13/2023,"",1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1669,1,2,FULL,ON_THE_STUMPS,0,Punjab Kings,0,13,Middle,0,DEFENDED,Gujarat Titans,0,2023
0,0,0,0,0,0,1,12.01,1,Shubman Gill,RHB,Murugan Ashwin,RWS,spin bowler,LBG,1,1,India,5/6/2022,caught,1,"Brabourne Stadium, Mumbai",1420,1,2,FULL,ON_THE_STUMPS,0,Mumbai Indians,1,13,Middle,0,STRAIGHT_DRIVE,Gujarat Titans,0,2022
0,0,0,0,0,0,1,12.01,1,Shubman Gill,RHB,Ravindra Jadeja,SLA,spin bowler,SLA,0,1,United Arab Emirates,10/15/2021,"",1,Dubai International Cricket Stadium,1175,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,0,13,Middle,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,13.01,0,Shubman Gill,RHB,Rahul Chahar,RWS,spin bowler,LBG,0,0,India,4/28/2019,"",0,"Eden Gardens, Kolkata",311,1,1,GOOD_LENGTH,WIDE_DOWN_LEG,0,Mumbai Indians,0,14,Middle,0,LEFT_ALONE,Kolkata Knight Riders,1,2019
0,0,0,0,0,0,1,13.01,1,Shubman Gill,RHB,Ben Stokes,RAP,pace bowler,RFM,0,0,India,4/7/2019,"",1,"Sawai Mansingh Stadium, Jaipur",167,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,14,Middle,0,LEG_GLANCE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,1,13.01,1,Shubman Gill,RHB,Daryl Mitchell,RAP,pace bowler,RM,0,1,India,5/10/2024,"",1,"Narendra Modi Stadium, Ahmedabad",2412,1,1,FULL,WIDE_OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,14,Middle,0,LEFT_ALONE,Gujarat Titans,0,2024
0,0,0,0,0,0,1,13.01,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,0,United Arab Emirates,10/15/2021,"",1,Dubai International Cricket Stadium,1181,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,14,Middle,0,SLOG_SHOT,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,13.01,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,1,0,India,5/23/2023,caught,1,"MA Chidambaram Stadium, Chepauk, Chennai",2055,1,2,SHORT,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,1,14,Middle,0,HOOK,Gujarat Titans,0,2023
0,0,0,0,0,0,1,13.01,1,Shubman Gill,RHB,Rashid Khan,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,1011,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,14,Middle,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,1,13.01,1,Shubman Gill,RHB,Ravi Bishnoi,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/26/2020,"",1,Sharjah Cricket Stadium,715,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,14,Middle,0,PUSH,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,14.01,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,United Arab Emirates,9/26/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",443,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,15,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,1,15.01,0,Shubman Gill,RHB,Chris Jordan,RAP,pace bowler,RFM,0,1,India,5/26/2023,"",0,"Narendra Modi Stadium, Ahmedabad",2110,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,16,Middle,0,LEFT_ALONE,Gujarat Titans,1,2023
